ID;JABATAN_ID;KODE_KOMPETENSI;KOMPETENSI_ID;level;STATUS;DIRKOM_ID
441;78;KIT-PP-PAP-02;63;4;ACTV;2
442;78;TRS-TG-TAM-02;240;4;ACTV;2
443;78;DIS-DG-DAM-02;274;4;ACTV;2
444;78;PBR-LM-KLM-05;486;4;ACTV;2
445;78;LIB-MR-STD-02;468;4;ACTV;2
446;78;LIB-MR-TAS-03;469;4;ACTV;2
447;78;RNC-RM-RMA-02;577;4;ACTV;2
448;79;KIT-PP-PAP-02;63;4;ACTV;2
449;79;KIT-PG-POM-04;163;4;ACTV;2
450;79;KIT-PG-ROM-05;164;4;ACTV;2
451;79;KIT-PE-LCM-04;68;4;ACTV;2
452;79;LIB-MR-TAS-03;469;4;ACTV;2
453;79;LIB-MR-STD-02;468;4;ACTV;2
454;79;PBR-LM-KLM-05;486;4;ACTV;2
455;79;RNC-RM-RMA-02;577;4;ACTV;2
456;80;TRS-TG-TAM-02;240;4;ACTV;2
457;80;DIS-DG-DAM-02;274;4;ACTV;2
458;80;LIB-MR-TAS-03;469;4;ACTV;2
459;80;PBR-LM-KLM-05;486;4;ACTV;2
460;80;LIB-MR-STD-02;468;4;ACTV;2
461;80;RNC-RM-RMA-02;577;4;ACTV;2
462;81;MEK-EE-TRE-01;402;4;ACTV;2
463;81;MEK-EE-DSE-06;407;4;ACTV;2
464;81;MEK-ME-MEN-07;387;4;ACTV;2
465;81;LIB-MR-TAS-03;469;4;ACTV;2
466;81;MEK-JG-PFS-07;434;4;ACTV;2
467;81;PBR-LM-KLM-05;486;4;ACTV;2
468;81;LIB-MR-STD-02;468;4;ACTV;2
469;81;RNC-RM-RMA-02;577;4;ACTV;2
470;82;MEK-JG-PMG-01;428;4;ACTV;2
471;82;MEK-JG-PFS-07;434;4;ACTV;2
472;82;LIB-MR-STD-02;468;4;ACTV;2
473;82;MPS-QM-QMG-01;669;3;ACTV;2
474;82;RNC-RM-RMA-02;577;4;ACTV;2
475;83;MEK-JG-PMG-01;428;3;ACTV;2
476;83;MEK-JG-PFS-07;434;3;ACTV;2
477;83;LIB-MR-STD-02;468;3;ACTV;2
478;83;MPS-QM-QMG-01;669;3;ACTV;2
479;83;MEK-ME-MEN-07;387;3;ACTV;2
480;83;MEK-EE-PPE-05;406;3;ACTV;2
481;83;MEK-EE-IEC-07;408;3;ACTV;2
482;83;KIT-EP-PEP-01;44;3;ACTV;2
483;83;RNC-RM-RMA-02;577;3;ACTV;2
484;84;MEK-JG-PMG-01;428;3;ACTV;2
485;84;MEK-JG-PFS-07;434;3;ACTV;2
486;84;LIB-MR-STD-02;468;3;ACTV;2
487;84;MPS-QM-QMG-01;669;3;ACTV;2
488;84;MEK-EE-TRE-01;402;3;ACTV;2
489;84;MEK-EE-DSE-06;407;3;ACTV;2
490;84;MEK-EE-ESA-04;405;3;ACTV;2
491;84;MEK-EE-SBE-02;403;3;ACTV;2
492;84;RNC-RM-RMA-02;577;3;ACTV;2
493;85;MPS-QM-QMG-01;669;3;ACTV;2
494;85;MPS-QM-AQM-02;670;3;ACTV;2
495;85;LIB-MR-STD-02;468;3;ACTV;2
496;85;TIF-IT-DMG-12;592;3;ACTV;2
497;85;MEK-JG-PFS-07;434;3;ACTV;2
498;85;MPS-FG-CPM-01;672;3;ACTV;2
499;85;RNC-RM-RMA-02;577;3;ACTV;2
500;86;LIB-MR-TAS-03;469;4;ACTV;2
501;86;LIB-MR-INM-05;471;4;ACTV;2
502;86;LIB-MR-REP-01;467;4;ACTV;2
503;86;LIB-PR-PID-05;466;3;ACTV;2
504;86;LIB-MR-STD-02;468;3;ACTV;2
505;86;LIB-MR-RSA-10;476;3;ACTV;2
506;86;RNC-RM-RMA-02;577;4;ACTV;2
507;87;RNC-AD-ISD-01;571;4;ACTV;2
508;87;RNC-AD-IAA-02;572;4;ACTV;2
509;87;KEU-OD-BMG-01;638;3;ACTV;2
510;87;RNC-AD-EAC-03;573;4;ACTV;2
511;87;RNC-LW-REG-04;570;3;ACTV;2
512;87;RNC-RM-RMA-02;577;4;ACTV;2
513;88;RNC-AD-ISD-01;571;4;ACTV;2
514;88;RNC-AD-IAA-02;572;4;ACTV;2
515;88;RNC-AD-MSA-04;574;4;ACTV;2
516;88;RNC-AD-EAC-03;573;4;ACTV;2
517;88;RNC-RM-RMA-02;577;4;ACTV;2
518;89;RNC-AD-ISD-01;571;4;ACTV;2
519;89;RNC-AD-IAA-02;572;3;ACTV;2
520;89;RNC-AD-MSA-04;574;2;ACTV;2
521;89;RNC-RM-RMA-02;577;4;ACTV;2
522;90;RNC-AD-ISD-01;571;3;ACTV;2
523;90;RNC-AD-IAA-02;572;3;ACTV;2
524;90;RNC-AD-MSA-04;574;1;ACTV;2
525;90;RNC-RM-RMA-02;577;3;ACTV;2
526;91;RNC-AD-ISD-01;571;3;ACTV;2
527;91;RNC-AD-IAA-02;572;3;ACTV;2
528;91;RNC-AD-MSA-04;574;1;ACTV;2
529;91;RNC-RM-RMA-02;577;3;ACTV;2
530;92;RNC-AD-ISD-01;571;3;ACTV;2
531;92;RNC-AD-IAA-02;572;3;ACTV;2
532;92;RNC-AD-MSA-04;574;1;ACTV;2
533;92;RNC-RM-RMA-02;577;3;ACTV;2
534;93;RNC-AD-MSA-04;574;4;ACTV;2
535;93;RNC-AD-IAA-02;572;1;ACTV;2
536;93;SDM-HG-HRM-02;604;3;ACTV;2
537;93;RNC-RM-RMA-02;577;4;ACTV;2
538;94;RNC-AD-MSA-04;574;3;ACTV;2
539;94;RNC-AD-IAA-02;572;1;ACTV;2
540;94;KCP-SE-SAF-01;668;3;ACTV;2
541;94;KEU-OD-BMG-01;638;3;ACTV;2
542;94;RNC-RM-RMA-02;577;3;ACTV;2
543;95;RNC-AD-MSA-04;574;3;ACTV;2
544;95;RNC-AD-IAA-02;572;1;ACTV;2
545;95;SDM-HG-HRM-02;604;3;ACTV;2
546;95;RNC-RM-RMA-02;577;3;ACTV;2
547;96;RNC-AD-EAC-03;573;4;ACTV;2
548;96;RNC-AD-IAA-02;572;3;ACTV;2
549;96;KCP-MS-ESM-02;664;3;ACTV;2
550;96;RNC-RM-RMA-02;577;4;ACTV;2
551;97;RNC-AD-EAC-03;573;3;ACTV;2
552;97;RNC-AD-IAA-02;572;3;ACTV;2
553;97;KCP-MS-ESM-02;664;3;ACTV;2
554;97;RNC-RM-RMA-02;577;3;ACTV;2
555;98;RNC-AD-INV-05;575;4;ACTV;2
556;98;RNC-AD-IAA-02;572;4;ACTV;2
557;98;RNC-AD-ISD-01;571;4;ACTV;2
558;98;RNC-RM-RMA-02;577;4;ACTV;2
559;99;RNC-AD-INV-05;575;4;ACTV;2
560;99;RNC-AD-IAA-02;572;3;ACTV;2
561;99;RNC-AD-ISD-01;571;3;ACTV;2
562;99;RNC-RM-RMA-02;577;4;ACTV;2
563;100;RNC-AD-INV-05;575;3;ACTV;2
564;100;RNC-AD-IAA-02;572;3;ACTV;2
565;100;RNC-AD-ISD-01;571;3;ACTV;2
566;100;RNC-RM-RMA-02;577;3;ACTV;2
567;101;RNC-AD-INV-05;575;3;ACTV;2
568;101;RNC-AD-IAA-02;572;3;ACTV;2
569;101;RNC-AD-ISD-01;571;3;ACTV;2
570;101;RNC-RM-RMA-02;577;3;ACTV;2
571;102;RNC-AD-INV-05;575;4;ACTV;2
572;102;RNC-AD-IAA-02;572;3;ACTV;2
573;102;RNC-AD-ISD-01;571;3;ACTV;2
574;102;RNC-RM-RMA-02;577;4;ACTV;2
575;103;RNC-AD-INV-05;575;3;ACTV;2
576;103;RNC-AD-IAA-02;572;3;ACTV;2
577;103;RNC-AD-ISD-01;571;3;ACTV;2
578;103;RNC-RM-RMA-02;577;3;ACTV;2
579;104;RNC-AD-INV-05;575;3;ACTV;2
580;104;RNC-AD-IAA-02;572;3;ACTV;2
581;104;RNC-AD-ISD-01;571;3;ACTV;2
582;104;RNC-RM-RMA-02;577;3;ACTV;2
583;105;RNC-AD-IAA-02;572;4;ACTV;2
584;105;RNC-AD-ISD-01;571;4;ACTV;2
585;105;RNC-RM-RMA-02;577;4;ACTV;2
586;106;RNC-AD-IAA-02;572;4;ACTV;2
587;106;RNC-AD-ISD-01;571;3;ACTV;2
588;106;RNC-RM-RMA-02;577;4;ACTV;2
589;107;RNC-AD-IAA-02;572;3;ACTV;2
590;107;RNC-AD-ISD-01;571;3;ACTV;2
591;107;SDM-HG-HRS-01;603;3;ACTV;2
592;107;PBR-LM-LMG-02;483;3;ACTV;2
593;107;RNC-RM-RMA-02;577;3;ACTV;2
594;108;RNC-AD-IAA-02;572;3;ACTV;2
595;108;RNC-AD-ISD-01;571;3;ACTV;2
596;108;KEU-FP-FST-01;636;3;ACTV;2
597;108;MPS-AM-PSA-02;674;3;ACTV;2
598;108;RNC-RM-RMA-02;577;3;ACTV;2
599;109;RNC-AD-IAA-02;572;3;ACTV;2
600;109;RNC-AD-ISD-01;571;3;ACTV;2
601;109;NMP-MK-MMG-04;284;3;ACTV;2
602;109;NMP-CS-CSS-02;291;3;ACTV;2
603;109;RNC-RM-RMA-02;577;3;ACTV;2
604;110;RNC-AD-IAA-02;572;3;ACTV;2
605;110;RNC-AD-ISD-01;571;3;ACTV;2
606;110;MPS-MT-BDM-03;684;3;ACTV;2
607;110;DIS-DG-DMG-03;275;3;ACTV;2
608;110;RNC-RM-RMA-02;577;3;ACTV;2
609;111;RNC-AD-IAA-02;572;4;ACTV;2
610;111;RNC-AD-ISD-01;571;3;ACTV;2
611;111;TIF-IT-STP-01;581;3;ACTV;2
612;111;RNC-RM-RMA-02;577;4;ACTV;2
613;112;RNC-AD-IAA-02;572;3;ACTV;2
614;112;RNC-AD-ISD-01;571;3;ACTV;2
615;112;TIF-IT-GOV-03;583;3;ACTV;2
616;112;NMP-NG-ARM-01;278;3;ACTV;2
617;112;RNC-RM-RMA-02;577;3;ACTV;2
618;113;RNC-AD-IAA-02;572;3;ACTV;2
619;113;RNC-AD-ISD-01;571;3;ACTV;2
620;113;TIF-IT-GOV-03;583;3;ACTV;2
621;113;NMP-NG-ARM-01;278;3;ACTV;2
622;113;RNC-RM-RMA-02;577;3;ACTV;2
623;114;RNC-AD-IAA-02;572;3;ACTV;2
624;114;RNC-AD-ISD-01;571;3;ACTV;2
625;114;TIF-IT-GOV-03;583;3;ACTV;2
626;114;DIS-DO-DMS-13;259;3;ACTV;2
627;114;TRS-ST-SSP-01;193;3;ACTV;2
628;114;RNC-RM-RMA-02;577;3;ACTV;2
629;115;RNC-AD-IAA-02;572;3;ACTV;2
630;115;RNC-AD-ISD-01;571;3;ACTV;2
631;115;TIF-IT-GOV-03;583;3;ACTV;2
632;115;DIS-DO-DMS-13;259;3;ACTV;2
633;115;TRS-ST-SSP-01;193;3;ACTV;2
634;115;RNC-RM-RMA-02;577;3;ACTV;2
635;116;RNC-AD-IAA-02;572;4;ACTV;2
636;116;RNC-AD-ISD-01;571;4;ACTV;2
637;116;RNC-RM-RMA-02;577;4;ACTV;2
638;117;RNC-AD-IAA-02;572;4;ACTV;2
639;117;RNC-AD-ISD-01;571;3;ACTV;2
640;117;RNC-RM-RMA-02;577;4;ACTV;2
641;118;RNC-AD-IAA-02;572;3;ACTV;2
642;118;RNC-AD-ISD-01;571;3;ACTV;2
643;118;MPS-MT-SMG-01;682;3;ACTV;2
644;118;RNC-RM-RMA-02;577;3;ACTV;2
645;119;RNC-AD-IAA-02;572;3;ACTV;2
646;119;RNC-AD-ISD-01;571;3;ACTV;2
647;119;MEK-JG-PMG-01;428;3;ACTV;2
648;119;SCM-SC-SCM-01;544;3;ACTV;2
649;119;SCM-PU-GSP-01;551;3;ACTV;2
650;119;RNC-RM-RMA-02;577;3;ACTV;2
651;120;RNC-AD-IAA-02;572;4;ACTV;2
652;120;RNC-AD-ISD-01;571;3;ACTV;2
653;120;RNC-RM-RMA-02;577;4;ACTV;2
654;121;RNC-AD-IAA-02;572;3;ACTV;2
655;121;RNC-AD-ISD-01;571;3;ACTV;2
656;121;MEK-JG-PFS-07;434;3;ACTV;2
657;121;MPS-MP-CMA-01;686;3;ACTV;2
658;121;LIB-MR-STD-02;468;3;ACTV;2
659;121;SER-PC-TCA-26;543;3;ACTV;2
660;121;PPK-UP-PRM-01;313;3;ACTV;2
661;121;RNC-RM-RMA-02;577;3;ACTV;2
662;122;RNC-AD-IAA-02;572;3;ACTV;2
663;122;RNC-AD-ISD-01;571;3;ACTV;2
664;122;KIT-EP-PEP-01;44;3;ACTV;2
665;122;KIT-PG-POM-04;163;3;ACTV;2
666;122;RNC-RM-RMA-02;577;3;ACTV;2
667;123;RNC-AD-IAA-02;572;4;ACTV;2
668;123;RNC-AD-ISD-01;571;4;ACTV;2
669;123;RNC-RM-RMA-02;577;4;ACTV;2
670;124;RNC-AD-IAA-02;572;4;ACTV;2
671;124;RNC-AD-ISD-01;571;3;ACTV;2
672;124;RNC-RM-RMA-02;577;4;ACTV;2
673;125;RNC-AD-IAA-02;572;3;ACTV;2
674;125;RNC-AD-ISD-01;571;3;ACTV;2
675;125;DIS-DG-DMG-03;275;3;ACTV;2
676;125;NMP-NG-SRE-01;297;3;ACTV;2
677;125;RNC-RM-RMA-02;577;3;ACTV;2
678;126;RNC-AD-IAA-02;572;3;ACTV;2
679;126;RNC-AD-ISD-01;571;3;ACTV;2
680;126;DIS-DG-DMG-03;275;3;ACTV;2
681;126;NMP-NG-SRE-01;297;3;ACTV;2
682;126;RNC-RM-RMA-02;577;3;ACTV;2
683;127;RNC-AD-IAA-02;572;3;ACTV;2
684;127;RNC-AD-ISD-01;571;3;ACTV;2
685;127;DIS-DG-DMG-03;275;3;ACTV;2
686;127;NMP-NG-SRE-01;297;3;ACTV;2
687;127;RNC-RM-RMA-02;577;3;ACTV;2
688;128;RNC-AD-IAA-02;572;3;ACTV;2
689;128;RNC-AD-ISD-01;571;3;ACTV;2
690;128;MEK-JG-PMG-01;428;3;ACTV;2
691;128;RNC-RM-RMA-02;577;3;ACTV;2
692;129;RNC-AD-IAA-02;572;3;ACTV;2
693;129;RNC-AD-ISD-01;571;3;ACTV;2
694;129;TRS-TM-TMP-01;217;3;ACTV;2
695;129;TRS-SO-OPP-03;176;3;ACTV;2
696;129;RNC-RM-RMA-02;577;3;ACTV;2
697;130;RNC-AD-IAA-02;572;4;ACTV;2
698;130;RNC-AD-ISD-01;571;3;ACTV;2
699;130;RNC-RM-RMA-02;577;4;ACTV;2
700;131;RNC-AD-IAA-02;572;3;ACTV;2
701;131;RNC-AD-ISD-01;571;3;ACTV;2
702;131;DIS-DG-DMG-03;275;3;ACTV;2
703;131;NMP-NG-SRE-01;297;3;ACTV;2
704;131;RNC-RM-RMA-02;577;3;ACTV;2
705;132;RNC-AD-IAA-02;572;3;ACTV;2
706;132;RNC-AD-ISD-01;571;3;ACTV;2
707;132;DIS-DG-DMG-03;275;3;ACTV;2
708;132;NMP-NG-SRE-01;297;3;ACTV;2
709;132;RNC-RM-RMA-02;577;3;ACTV;2
710;133;RNC-AD-IAA-02;572;3;ACTV;2
711;133;RNC-AD-ISD-01;571;3;ACTV;2
712;133;DIS-DG-DMG-03;275;3;ACTV;2
713;133;NMP-NG-SRE-01;297;3;ACTV;2
714;133;RNC-RM-RMA-02;577;3;ACTV;2
715;134;RNC-AD-IAA-02;572;3;ACTV;2
716;134;RNC-AD-ISD-01;571;3;ACTV;2
717;134;KIT-PG-POM-04;163;3;ACTV;2
718;134;RNC-RM-RMA-02;577;3;ACTV;2
719;135;RNC-AD-IAA-02;572;3;ACTV;2
720;135;RNC-AD-ISD-01;571;3;ACTV;2
721;135;KIT-PG-POM-04;163;3;ACTV;2
722;135;TRS-TM-TMP-01;217;3;ACTV;2
723;135;RNC-RM-RMA-02;577;3;ACTV;2
724;136;RNC-AD-IAA-02;572;3;ACTV;2
725;136;RNC-AD-ISD-01;571;3;ACTV;2
726;136;DIS-DG-DMG-03;275;3;ACTV;2
727;136;NMP-NG-SRE-01;297;3;ACTV;2
728;136;RNC-RM-RMA-02;577;3;ACTV;2
729;137;RNC-AD-IAA-02;572;3;ACTV;2
730;137;RNC-AD-ISD-01;571;3;ACTV;2
731;137;MEK-JG-PMG-01;428;3;ACTV;2
732;137;RNC-RM-RMA-02;577;3;ACTV;2
733;138;RNC-AD-IAA-02;572;3;ACTV;2
734;138;RNC-AD-ISD-01;571;3;ACTV;2
735;138;KIT-PG-PAM-02;161;3;ACTV;2
736;138;TRS-TM-TMP-01;217;3;ACTV;2
737;138;RNC-RM-RMA-02;577;3;ACTV;2
738;139;RNC-AD-IAA-02;572;4;ACTV;2
739;139;RNC-AD-ISD-01;571;3;ACTV;2
740;139;RNC-RM-RMA-02;577;4;ACTV;2
741;140;RNC-AD-IAA-02;572;3;ACTV;2
742;140;RNC-AD-ISD-01;571;3;ACTV;2
743;140;DIS-DG-DMG-03;275;3;ACTV;2
744;140;NMP-NG-SRE-01;297;3;ACTV;2
745;140;RNC-RM-RMA-02;577;3;ACTV;2
746;141;RNC-AD-IAA-02;572;3;ACTV;2
747;141;RNC-AD-ISD-01;571;3;ACTV;2
748;141;DIS-DG-DMG-03;275;3;ACTV;2
749;141;NMP-NG-SRE-01;297;3;ACTV;2
750;141;RNC-RM-RMA-02;577;3;ACTV;2
751;142;RNC-AD-IAA-02;572;3;ACTV;2
752;142;RNC-AD-ISD-01;571;3;ACTV;2
753;142;DIS-DG-DMG-03;275;3;ACTV;2
754;142;NMP-NG-SRE-01;297;3;ACTV;2
755;142;RNC-RM-RMA-02;577;3;ACTV;2
756;143;RNC-AD-IAA-02;572;3;ACTV;2
757;143;RNC-AD-ISD-01;571;3;ACTV;2
758;143;MEK-JG-PMG-01;428;3;ACTV;2
759;143;RNC-RM-RMA-02;577;3;ACTV;2
760;144;RNC-AD-IAA-02;572;3;ACTV;2
761;144;RNC-AD-ISD-01;571;3;ACTV;2
762;144;TRS-TM-TMP-01;217;3;ACTV;2
763;144;RNC-RM-RMA-02;577;3;ACTV;2
764;145;RNC-AD-IAA-02;572;4;ACTV;2
765;145;RNC-AD-ISD-01;571;4;ACTV;2
766;145;RNC-RM-RMA-02;577;4;ACTV;2
767;146;RNC-AD-IAA-02;572;4;ACTV;2
768;146;RNC-AD-ISD-01;571;3;ACTV;2
769;146;RNC-RM-RMA-02;577;4;ACTV;2
770;147;RNC-AD-IAA-02;572;3;ACTV;2
771;147;RNC-AD-ISD-01;571;3;ACTV;2
772;147;TRS-TM-TMP-01;217;3;ACTV;2
773;147;RNC-RM-RMA-02;577;3;ACTV;2
774;148;RNC-AD-IAA-02;572;3;ACTV;2
775;148;RNC-AD-ISD-01;571;3;ACTV;2
776;148;TRS-TM-TMP-01;217;3;ACTV;2
777;148;RNC-RM-RMA-02;577;3;ACTV;2
778;149;RNC-AD-IAA-02;572;3;ACTV;2
779;149;RNC-AD-ISD-01;571;3;ACTV;2
780;149;TRS-TM-TMP-01;217;3;ACTV;2
781;149;RNC-RM-RMA-02;577;3;ACTV;2
782;150;RNC-AD-IAA-02;572;3;ACTV;2
783;150;RNC-AD-ISD-01;571;3;ACTV;2
784;150;TRS-TM-TMP-01;217;3;ACTV;2
785;150;RNC-RM-RMA-02;577;3;ACTV;2
786;151;RNC-AD-IAA-02;572;3;ACTV;2
787;151;RNC-AD-ISD-01;571;3;ACTV;2
788;151;TRS-TM-TMP-01;217;3;ACTV;2
789;151;RNC-RM-RMA-02;577;3;ACTV;2
790;152;RNC-AD-IAA-02;572;3;ACTV;2
791;152;RNC-AD-ISD-01;571;3;ACTV;2
792;152;TRS-TM-TMP-01;217;3;ACTV;2
793;152;RNC-RM-RMA-02;577;3;ACTV;2
794;153;RNC-AD-IAA-02;572;4;ACTV;2
795;153;RNC-AD-ISD-01;571;3;ACTV;2
796;153;RNC-RM-RMA-02;577;4;ACTV;2
797;154;RNC-AD-IAA-02;572;3;ACTV;2
798;154;RNC-AD-ISD-01;571;3;ACTV;2
799;154;TRS-TM-TMP-01;217;3;ACTV;2
800;154;RNC-RM-RMA-02;577;3;ACTV;2
801;155;RNC-AD-IAA-02;572;3;ACTV;2
802;155;RNC-AD-ISD-01;571;3;ACTV;2
803;155;TRS-TM-TMP-01;217;3;ACTV;2
804;155;RNC-RM-RMA-02;577;3;ACTV;2
805;156;RNC-AD-IAA-02;572;3;ACTV;2
806;156;RNC-AD-ISD-01;571;3;ACTV;2
807;156;TRS-TM-TMP-01;217;3;ACTV;2
808;156;RNC-RM-RMA-02;577;3;ACTV;2
809;157;RNC-AD-IAA-02;572;3;ACTV;2
810;157;RNC-AD-ISD-01;571;3;ACTV;2
811;157;TRS-TM-TMP-01;217;3;ACTV;2
812;157;RNC-RM-RMA-02;577;3;ACTV;2
813;158;RNC-AD-IAA-02;572;3;ACTV;2
814;158;RNC-AD-ISD-01;571;3;ACTV;2
815;158;TRS-TM-TMP-01;217;3;ACTV;2
816;158;RNC-RM-RMA-02;577;3;ACTV;2
817;159;RNC-AD-IAA-02;572;4;ACTV;2
818;159;RNC-AD-ISD-01;571;3;ACTV;2
819;159;RNC-RM-RMA-02;577;4;ACTV;2
820;160;RNC-AD-IAA-02;572;3;ACTV;2
821;160;RNC-AD-ISD-01;571;3;ACTV;2
822;160;TRS-TM-TMP-01;217;3;ACTV;2
823;160;RNC-RM-RMA-02;577;3;ACTV;2
824;161;RNC-AD-IAA-02;572;3;ACTV;2
825;161;RNC-AD-ISD-01;571;3;ACTV;2
826;161;TRS-TM-TMP-01;217;3;ACTV;2
827;161;RNC-RM-RMA-02;577;3;ACTV;2
828;162;RNC-AD-IAA-02;572;3;ACTV;2
829;162;RNC-AD-ISD-01;571;3;ACTV;2
830;162;TRS-TM-TMP-01;217;3;ACTV;2
831;162;RNC-RM-RMA-02;577;3;ACTV;2
832;163;RNC-AD-IAA-02;572;3;ACTV;2
833;163;RNC-AD-ISD-01;571;3;ACTV;2
834;163;TRS-TM-TMP-01;217;3;ACTV;2
835;163;RNC-RM-RMA-02;577;3;ACTV;2
836;164;RNC-AD-IAA-02;572;3;ACTV;2
837;164;RNC-AD-ISD-01;571;3;ACTV;2
838;164;TRS-TM-TMP-01;217;3;ACTV;2
839;164;RNC-RM-RMA-02;577;3;ACTV;2
840;165;RNC-AD-IAA-02;572;3;ACTV;2
841;165;RNC-AD-ISD-01;571;3;ACTV;2
842;165;TRS-TM-TMP-01;217;3;ACTV;2
843;165;RNC-RM-RMA-02;577;3;ACTV;2
844;166;RNC-AD-IAA-02;572;4;ACTV;2
845;166;RNC-AD-ISD-01;571;4;ACTV;2
846;166;RNC-RM-RMA-02;577;4;ACTV;2
847;167;RNC-AD-IAA-02;572;4;ACTV;2
848;167;RNC-AD-ISD-01;571;3;ACTV;2
849;167;RNC-RM-RMA-02;577;4;ACTV;2
850;168;RNC-AD-IAA-02;572;3;ACTV;2
851;168;RNC-AD-ISD-01;571;3;ACTV;2
852;168;TRS-TM-TMP-01;217;3;ACTV;2
853;168;RNC-RM-RMA-02;577;3;ACTV;2
854;169;RNC-AD-IAA-02;572;3;ACTV;2
855;169;RNC-AD-ISD-01;571;3;ACTV;2
856;169;TRS-TM-TMP-01;217;3;ACTV;2
857;169;RNC-RM-RMA-02;577;3;ACTV;2
858;170;RNC-AD-IAA-02;572;3;ACTV;2
859;170;RNC-AD-ISD-01;571;3;ACTV;2
860;170;TRS-TM-TMP-01;217;3;ACTV;2
861;170;RNC-RM-RMA-02;577;3;ACTV;2
862;171;RNC-AD-IAA-02;572;3;ACTV;2
863;171;RNC-AD-ISD-01;571;3;ACTV;2
864;171;TRS-TM-TMP-01;217;3;ACTV;2
865;171;RNC-RM-RMA-02;577;3;ACTV;2
866;172;RNC-AD-IAA-02;572;4;ACTV;2
867;172;RNC-AD-ISD-01;571;3;ACTV;2
868;172;RNC-RM-RMA-02;577;4;ACTV;2
869;173;RNC-AD-IAA-02;572;3;ACTV;2
870;173;RNC-AD-ISD-01;571;3;ACTV;2
871;173;TRS-TM-TMP-01;217;3;ACTV;2
872;173;RNC-RM-RMA-02;577;3;ACTV;2
873;174;RNC-AD-IAA-02;572;3;ACTV;2
874;174;RNC-AD-ISD-01;571;3;ACTV;2
875;174;TRS-TM-TMP-01;217;3;ACTV;2
876;174;RNC-RM-RMA-02;577;3;ACTV;2
877;175;RNC-AD-IAA-02;572;3;ACTV;2
878;175;RNC-AD-ISD-01;571;3;ACTV;2
879;175;TRS-TM-TMP-01;217;3;ACTV;2
880;175;RNC-RM-RMA-02;577;3;ACTV;2
881;176;RNC-AD-IAA-02;572;3;ACTV;2
882;176;RNC-AD-ISD-01;571;3;ACTV;2
883;176;TRS-TM-TMP-01;217;3;ACTV;2
884;176;RNC-RM-RMA-02;577;3;ACTV;2
885;177;RNC-AD-IAA-02;572;4;ACTV;2
886;177;RNC-AD-ISD-01;571;3;ACTV;2
887;177;RNC-RM-RMA-02;577;4;ACTV;2
888;178;RNC-AD-IAA-02;572;3;ACTV;2
889;178;RNC-AD-ISD-01;571;3;ACTV;2
890;178;TRS-TM-TMP-01;217;3;ACTV;2
891;178;RNC-RM-RMA-02;577;3;ACTV;2
892;179;RNC-AD-IAA-02;572;3;ACTV;2
893;179;RNC-AD-ISD-01;571;3;ACTV;2
894;179;TRS-TM-TMP-01;217;3;ACTV;2
895;179;RNC-RM-RMA-02;577;3;ACTV;2
896;180;RNC-AD-IAA-02;572;3;ACTV;2
897;180;RNC-AD-ISD-01;571;3;ACTV;2
898;180;TRS-TM-TMP-01;217;3;ACTV;2
899;180;RNC-RM-RMA-02;577;3;ACTV;2
900;181;RNC-AD-IAA-02;572;3;ACTV;2
901;181;RNC-AD-ISD-01;571;3;ACTV;2
902;181;TRS-TM-TMP-01;217;3;ACTV;2
903;181;RNC-RM-RMA-02;577;3;ACTV;2
904;182;KCP-MS-ESM-02;664;4;ACTV;2
905;182;KCP-CM-SPS-04;651;4;ACTV;2
906;182;KCP-MS-PTC-03;665;4;ACTV;2
907;182;KCP-MS-RMG-01;663;3;ACTV;2
908;182;RNC-RM-RMA-02;577;4;ACTV;2
909;183;KCP-MS-ESM-02;664;4;ACTV;2
910;183;KCP-MS-RMG-01;663;3;ACTV;2
911;183;KCP-CM-SPS-04;651;4;ACTV;2
912;183;MPS-FG-CPM-01;672;3;ACTV;2
913;183;KEU-FP-FAN-02;637;1;ACTV;2
914;183;RNC-RM-RMA-02;577;4;ACTV;2
915;183;RNC-LW-COR-02;568;1;ACTV;2
916;184;KEU-FP-FAN-02;637;1;ACTV;2
917;184;MPS-FG-CPM-01;672;3;ACTV;2
918;184;KCP-CM-ISM-11;658;2;ACTV;2
919;184;KCP-CM-SPS-04;651;2;ACTV;2
920;184;RNC-CM-CPA-02;579;1;ACTV;2
921;184;RNC-RM-RMA-02;577;3;ACTV;2
922;184;RNC-LW-COR-02;568;1;ACTV;2
923;185;KCP-MS-ESM-02;664;3;ACTV;2
924;185;KCP-CM-SPS-04;651;3;ACTV;2
925;185;RNC-RM-RMA-02;577;3;ACTV;2
926;185;RNC-CM-CPA-02;579;1;ACTV;2
927;185;KCP-MS-PTC-03;665;3;ACTV;2
928;185;KCP-MS-RMG-01;663;2;ACTV;2
929;186;KEU-FP-FAN-02;637;1;ACTV;2
930;186;MPS-FG-CPM-01;672;3;ACTV;2
931;186;RNC-LW-COR-02;568;1;ACTV;2
932;186;RNC-RM-RMA-02;577;3;ACTV;2
933;186;RNC-CM-CPA-02;579;1;ACTV;2
934;186;KCP-CM-SPS-04;651;2;ACTV;2
935;186;TIF-IT-PMG-06;586;2;ACTV;2
936;187;KCP-MS-PTC-03;665;4;ACTV;2
937;187;KCP-SE-SAF-01;668;4;ACTV;2
938;187;KCP-SE-AMG-02;667;3;ACTV;2
939;187;KCP-CM-EVG-06;653;3;ACTV;2
